,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,6.545999999999992,0.0,0.0,0.0,-0.47399999999998954,0.0,0.0,0.0,-0.146000000000015,0.0,0.0,0.0,-0.053999999999973625,0.0,0.0,0.0,-0.011000000000024102,0.0,0.0,0.0
1,0.06100000000000705,0.0,0.0,0.0,-0.020999999999986585,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
2,0.06100000000000705,0.0,0.0,0.0,-0.019000000000005457,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09499999999999886,0.0,0.0,0.0,-0.03100000000000591,0.0,0.0,0.0,-0.00899999999998613,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
4,0.1150000000000091,0.0,0.0,0.0,-0.03499999999999659,0.0,0.0,0.0,-0.010000000000019327,0.0,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.018000000000000682,0.0,0.0,0.0,0.009999999999990905,0.0,0.0,0.0,0.0030000000000143245,0.0,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0
6,0.46999999999999886,0.0,0.0,0.0,-0.15000000000000568,0.0,0.0,0.0,-0.04200000000000159,0.0,0.0,0.0,-0.012000000000000455,0.0,0.0,0.0,-0.0030000000000143245,0.0,0.0,0.0
7,0.016000000000019554,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.060000000000002274,0.0,0.0,0.0,0.01300000000000523,0.0,0.0,0.0,0.003999999999990678,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.10400000000001342,0.0,0.0,0.0,-0.03499999999999659,0.0,0.0,0.0,0.0,-0.009000000000014552,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.16200000000000614,0.0,0.0,0.0,-0.054000000000002046,0.0,0.0,0.0,-0.01500000000001478,0.0,0.0,0.0,-0.003999999999990678,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
11,0.20400000000000773,0.0,0.0,0.0,-0.0730000000000075,0.0,0.0,0.0,-0.020000000000010232,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
12,-0.07399999999998386,0.0,0.0,0.0,0.019000000000005457,0.0,0.0,0.0,0.0049999999999954525,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.11299999999999955,0.0,0.0,0.0,0.03499999999999659,0.0,0.0,0.0,0.00899999999998613,0.0,0.0,0.0,0.0030000000000143245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.06800000000001205,0.0,0.0,0.0,0.030000000000001137,0.0,0.0,0.0,0.008000000000009777,0.0,0.0,0.0,0.001999999999981128,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0
15,0.0,0.07200000000000273,0.0,0.0,-0.020999999999986585,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
16,0.06800000000001205,0.0,0.0,0.0,0.006000000000000227,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.019000000000005457,0.0,0.0,0.0,0.00899999999998613,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.14300000000000068,0.0,0.0,0.0,-0.049000000000006594,0.0,0.0,0.0,-0.014000000000010004,0.0,0.0,0.0,-0.003999999999990678,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
19,0.07200000000000273,0.0,0.0,0.0,0.0,-0.022999999999996135,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.003999999999990678,0.0,0.0,0.0,0.003999999999990678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0
21,0.18500000000000227,0.0,0.0,0.0,-0.057999999999992724,0.0,0.0,0.0,0.0,-0.015999999999991132,0.0,0.0,-0.005000000000023874,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
22,0.03499999999999659,0.0,0.0,0.0,-0.020000000000010232,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.12399999999999523,0.0,0.0,0.0,-0.042999999999977945,0.0,0.0,0.0,-0.012000000000000455,0.0,0.0,0.0,-0.004000000000019099,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
24,0.17300000000000182,0.0,0.0,0.0,-0.046999999999997044,0.0,0.0,0.0,-0.013999999999981583,0.0,0.0,0.0,-0.004000000000019099,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
25,0.07100000000002638,0.0,0.0,0.0,-0.02200000000001978,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
26,0.0,-0.04200000000000159,0.0,0.0,0.015999999999991132,0.0,0.0,0.0,0.0049999999999954525,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0
27,0.08899999999999864,0.0,0.0,0.0,-0.009999999999990905,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.07099999999999795,0.0,0.0,0.0,-0.02199999999999136,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
29,0.07600000000002183,0.0,0.0,0.0,-0.022999999999996135,0.0,0.0,0.0,-0.008000000000009777,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.15399999999999636,0.0,0.0,-0.04999999999998295,0.0,0.0,0.0,-0.020000000000010232,0.0,0.0,0.0,-0.003999999999990678,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
31,0.132000000000005,0.0,0.0,0.0,-0.046999999999997044,0.0,0.0,0.0,-0.01300000000000523,0.0,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
32,0.12100000000000932,0.0,0.0,0.0,-0.04200000000000159,0.0,0.0,0.0,-0.012000000000000455,0.0,0.0,0.0,-0.0030000000000143245,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
33,-0.015999999999991132,0.0,0.0,0.0,0.007000000000005002,0.0,0.0,0.0,0.001999999999981128,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.003999999999990678,0.0,0.0,0.0,0.003999999999990678,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.20300000000000296,0.0,0.0,0.0,-0.06900000000001683,0.0,0.0,0.0,-0.02199999999999136,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
36,0.025000000000005684,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.001999999999981128,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.21299999999999386,0.0,0.0,0.0,-0.057999999999992724,0.0,0.0,0.0,-0.020000000000010232,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
38,0.09400000000002251,0.0,0.0,0.0,-0.03100000000000591,0.0,0.0,0.0,-0.009000000000014552,0.0,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
39,-0.002999999999985903,0.0,0.0,0.0,0.002999999999985903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.3340000000000032,0.0,0.0,0.0,-0.07500000000001705,0.0,0.0,0.0,-0.022999999999996135,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.001999999999981128,0.0,0.0,0.0
41,0.08299999999999841,0.0,0.0,0.0,-0.025000000000005684,0.0,0.0,0.0,-0.00899999999998613,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.04200000000000159,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.05699999999998795,0.0,0.0,0.0,-0.015999999999991132,0.0,0.0,0.0,-0.003999999999990678,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
44,-0.020000000000010232,0.0,0.0,0.0,0.009000000000014552,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999763531,0.0,0.0,0.0
45,0.285000000000025,0.0,0.0,0.0,-0.0660000000000025,0.0,0.0,0.0,-0.022999999999996135,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
46,0.08400000000000318,0.0,0.0,0.0,-0.02600000000001046,0.0,0.0,0.0,-0.008000000000009777,0.0,0.0,0.0,-0.001999999999981128,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
47,0.08400000000000318,0.0,0.0,0.0,0.0,-0.02600000000001046,0.0,0.0,-0.007999999999981355,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
48,0.08400000000000318,0.0,0.0,0.0,-0.025000000000005684,0.0,0.0,0.0,-0.00899999999998613,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.1980000000000075,0.0,0.0,0.0,-0.06499999999999773,0.0,0.0,0.0,-0.02400000000000091,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
50,0.0,0.22499999999999432,0.0,0.0,-0.06499999999999773,0.0,0.0,0.0,-0.025000000000005684,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
51,0.14400000000000546,0.0,0.0,0.0,-0.049000000000006594,0.0,0.0,0.0,-0.013999999999981583,0.0,0.0,0.0,-0.004000000000019099,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
52,0.1349999999999909,0.0,0.0,0.0,-0.045000000000015916,0.0,0.0,0.0,-0.015999999999991132,0.0,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
53,0.23599999999999,0.0,0.0,0.0,-0.06499999999999773,0.0,0.0,0.0,-0.022999999999996135,0.0,0.0,0.0,-0.003999999999990678,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
54,-0.0730000000000075,0.0,0.0,0.0,0.02400000000000091,0.0,0.0,0.0,0.006000000000000227,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.08400000000000318,0.0,0.0,0.0,-0.027000000000015234,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.001999999999981128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.16100000000000136,0.0,0.0,0.0,-0.056000000000011596,0.0,0.0,0.0,-0.014999999999986358,0.0,0.0,0.0,-0.004000000000019099,0.0,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0
57,0.024999999999977263,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
58,0.3439999999999941,0.0,0.0,0.0,-0.09900000000001796,0.0,0.0,0.0,-0.031999999999982265,0.0,0.0,0.0,-0.008000000000009777,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
59,0.20400000000000773,0.0,0.0,0.0,-0.057999999999992724,0.0,0.0,0.0,-0.018000000000000682,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
60,0.0,0.08199999999999363,0.0,0.0,-0.025000000000005684,0.0,0.0,0.0,-0.007999999999981355,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
61,-0.018000000000000682,0.0,0.0,0.0,-0.01999999999998181,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
62,0.04599999999999227,0.0,0.0,0.0,-0.012000000000000455,0.0,0.0,0.0,-0.002999999999985903,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
63,0.26300000000000523,0.0,0.0,0.0,-0.09100000000000819,0.0,0.0,0.0,-0.025000000000005684,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.001999999999981128,0.0,0.0,0.0
64,0.08199999999999363,0.0,0.0,0.0,-0.027000000000015234,0.0,0.0,0.0,0.0,-0.0069999999999765805,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.006000000000000227,0.0,0.0,0.0,0.003999999999990678,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.00899999999998613,0.0,0.0,0.0,0.0,-0.007999999999981355,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.20199999999999818,0.0,0.0,-0.0619999999999834,0.0,0.0,0.0,-0.018000000000000682,0.0,0.0,0.0,-0.0049999999999954525,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
68,0.08199999999999363,0.0,0.0,0.0,-0.025999999999982037,0.0,0.0,0.0,-0.008000000000009777,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
69,0.08199999999999363,0.0,0.0,0.0,-0.025999999999982037,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
70,0.14999999999997726,0.0,0.0,0.0,-0.05299999999999727,0.0,0.0,0.0,-0.014999999999986358,0.0,0.0,0.0,-0.004000000000019099,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
71,-0.05000000000001137,0.0,0.0,0.0,0.02199999999999136,0.0,0.0,0.0,0.006000000000000227,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.02600000000001046,0.0,0.0,0.0,-0.0030000000000143245,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-0.05500000000000682,0.0,0.0,0.0,0.01700000000002433,0.0,0.0,0.0,0.003999999999990678,0.0,0.0,0.0,0.0020000000000095497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.21699999999998454,0.0,0.0,0.0,-0.07800000000000296,0.0,0.0,0.0,-0.020999999999986585,0.0,0.0,0.0,-0.006000000000000227,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0
75,0.019000000000005457,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.08199999999999363,0.0,0.0,0.0,-0.025999999999982037,0.0,0.0,0.0,-0.007000000000005002,0.0,0.0,0.0,-0.0020000000000095497,0.0,0.0,0.0,-0.0010000000000047748,0.0,0.0,0.0
77,0.13700000000000045,0.0,0.0,0.0,-0.03999999999999204,0.0,0.0,0.0,-0.01099999999999568,0.0,0.0,0.0,-0.0030000000000143245,0.0,0.0,0.0,-0.0009999999999763531,0.0,0.0,0.0
78,0.0049999999999954525,0.0,0.0,0.0,0.002999999999985903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000047748,0.0,0.0,0.0
